Helios Prime Blueprint,Uncommon (20.00%)
Spira Prime Blueprint,Uncommon (16.67%)
Nekros Prime Chassis Blueprint,Uncommon (16.67%)
Venka Prime Blades,Uncommon (16.67%)
,
Lith Z1 Relic (Intact),
Zephyr Prime Systems Blueprint,Rare (2.00%)
Cernos Prime Blueprint,Uncommon (11.00%)
Forma Blueprint,Uncommon (11.00%)
Mirage Prime Neuroptics Blueprint,Uncommon (25.33%)
Akbronco Prime Blueprint,Uncommon (25.33%)
Fang Prime Handle,Uncommon (25.33%)
,
Lith Z1 Relic (Exceptional),
Zephyr Prime Systems Blueprint,Rare (4.00%)
Cernos Prime Blueprint,Uncommon (13.00%)
Forma Blueprint,Uncommon (13.00%)
Mirage Prime Neuroptics Blueprint,Uncommon (23.33%)
Akbronco Prime Blueprint,Uncommon (23.33%)
Fang Prime Handle,Uncommon (23.33%)
,
Lith Z1 Relic (Flawless),
Zephyr Prime Systems Blueprint,Rare (6.00%)
Cernos Prime Blueprint,Uncommon (17.00%)
Forma Blueprint,Uncommon (17.00%)
Mirage Prime Neuroptics Blueprint,Uncommon (20.00%)
Akbronco Prime Blueprint,Uncommon (20.00%)
Fang Prime Handle,Uncommon (20.00%)
,
Lith Z1 Relic (Radiant),
Zephyr Prime Systems Blueprint,Uncommon (10.00%)
Cernos Prime Blueprint,Uncommon (20.00%)
Forma Blueprint,Uncommon (20.00%)
Mirage Prime Neuroptics Blueprint,Uncommon (16.67%)
Akbronco Prime Blueprint,Uncommon (16.67%)
Fang Prime Handle,Uncommon (16.67%)
,
Meso B1 Relic (Intact),
Boar Prime Stock,Rare (2.00%)
Dakra Prime Handle,Uncommon (25.33%)
Mag Prime Chassis Blueprint,Uncommon (11.00%)
Orthos Prime Handle,Uncommon (25.33%)
Orthos Prime Blueprint,Uncommon (11.00%)
Forma Blueprint,Uncommon (25.33%)
,
Meso B1 Relic (Exceptional),
Boar Prime Stock,Rare (4.00%)
Dakra Prime Handle,Uncommon (23.33%)
Mag Prime Chassis Blueprint,Uncommon (13.00%)
Orthos Prime Handle,Uncommon (23.33%)
Orthos Prime Blueprint,Uncommon (13.00%)
Forma Blueprint,Uncommon (23.33%)
,
Meso B1 Relic (Flawless),
Boar Prime Stock,Rare (6.00%)
Dakra Prime Handle,Uncommon (20.00%)
Mag Prime Chassis Blueprint,Uncommon (17.00%)
Orthos Prime Handle,Uncommon (20.00%)
Orthos Prime Blueprint,Uncommon (17.00%)
Forma Blueprint,Uncommon (20.00%)
,
Meso B1 Relic (Radiant),
Boar Prime Stock,Uncommon (10.00%)
Dakra Prime Handle,Uncommon (16.67%)
Mag Prime Chassis Blueprint,Uncommon (20.00%)
Orthos Prime Handle,Uncommon (16.67%)
Orthos Prime Blueprint,Uncommon (20.00%)
Forma Blueprint,Uncommon (16.67%)
,
Meso C1 Relic (Intact),
Carrier Prime Cerebrum,Rare (2.00%)
Nova Prime Neuroptics Blueprint,Uncommon (25.33%)
Forma Blueprint,Uncommon (25.33%)
Scindo Prime Handle,Uncommon (11.00%)
Saryn Prime Systems Blueprint,Uncommon (25.33%)
Ash Prime Blueprint,Uncommon (11.00%)
,
Meso C1 Relic (Exceptional),
Carrier Prime Cerebrum,Rare (4.00%)
Nova Prime Neuroptics Blueprint,Uncommon (23.33%)
Forma Blueprint,Uncommon (23.33%)
Scindo Prime Handle,Uncommon (13.00%)
Saryn Prime Systems Blueprint,Uncommon (23.33%)
Ash Prime Blueprint,Uncommon (13.00%)
,
Meso C1 Relic (Flawless),
Carrier Prime Cerebrum,Rare (6.00%)
Nova Prime Neuroptics Blueprint,Uncommon (20.00%)
Forma Blueprint,Uncommon (20.00%)
Scindo Prime Handle,Uncommon (17.00%)
Saryn Prime Systems Blueprint,Uncommon (20.00%)
Ash Prime Blueprint,Uncommon (17.00%)
,
Meso C1 Relic (Radiant),
Carrier Prime Cerebrum,Uncommon (10.00%)
Nova Prime Neuroptics Blueprint,Uncommon (16.67%)
Forma Blueprint,Uncommon (16.67%)
Scindo Prime Handle,Uncommon (20.00%)
Saryn Prime Systems Blueprint,Uncommon (16.67%)
Ash Prime Blueprint,Uncommon (20.00%)
,
Meso C2 Relic (Intact),
Carrier Prime Cerebrum,Rare (2.00%)
Valkyr Prime Neuroptics Blueprint,Uncommon (11.00%)
Odonata Prime Blueprint,Uncommon (11.00%)
Cernos Prime Upper Limb,Uncommon (25.33%)
Bronco Prime Blueprint,Uncommon (25.33%)
Galatine Prime Blade,Uncommon (25.33%)
,
Meso C2 Relic (Exceptional),
Carrier Prime Cerebrum,Rare (4.00%)
Valkyr Prime Neuroptics Blueprint,Uncommon (13.00%)
Odonata Prime Blueprint,Uncommon (13.00%)
Cernos Prime Upper Limb,Uncommon (23.33%)
Bronco Prime Blueprint,Uncommon (23.33%)
Galatine Prime Blade,Uncommon (23.33%)
,
Meso C2 Relic (Flawless),
Carrier Prime Cerebrum,Rare (6.00%)
Valkyr Prime Neuroptics Blueprint,Uncommon (17.00%)
Odonata Prime Blueprint,Uncommon (17.00%)
Cernos Prime Upper Limb,Uncommon (20.00%)
Bronco Prime Blueprint,Uncommon (20.00%)
Galatine Prime Blade,Uncommon (20.00%)
,
Meso C2 Relic (Radiant),
Carrier Prime Cerebrum,Uncommon (10.00%)
Valkyr Prime Neuroptics Blueprint,Uncommon (20.00%)
Odonata Prime Blueprint,Uncommon (20.00%)
Cernos Prime Upper Limb,Uncommon (16.67%)
Bronco Prime Blueprint,Uncommon (16.67%)
Galatine Prime Blade,Uncommon (16.67%)
,
Meso C3 Relic (Intact),
Cernos Prime Lower Limb,Rare (2.00%)
Saryn Prime Blueprint,Uncommon (11.00%)
Helios Prime Blueprint,Uncommon (11.00%)
Lex Prime Blueprint,Uncommon (25.33%)
Nami Skyla Prime Blueprint,Uncommon (25.33%)
Burston Prime Stock,Uncommon (25.33%)
,
Meso C3 Relic (Exceptional),
Cernos Prime Lower Limb,Rare (4.00%)
Saryn Prime Blueprint,Uncommon (13.00%)
Helios Prime Blueprint,Uncommon (13.00%)
Lex Prime Blueprint,Uncommon (23.33%)
Nami Skyla Prime Blueprint,Uncommon (23.33%)
Burston Prime Stock,Uncommon (23.33%)
,
Meso C3 Relic (Flawless),
Cernos Prime Lower Limb,Rare (6.00%)
Saryn Prime Blueprint,Uncommon (17.00%)
Helios Prime Blueprint,Uncommon (17.00%)
Lex Prime Blueprint,Uncommon (20.00%)
Nami Skyla Prime Blueprint,Uncommon (20.00%)
Burston Prime Stock,Uncommon (20.00%)
,
Meso C3 Relic (Radiant),
Cernos Prime Lower Limb,Uncommon (10.00%)
Saryn Prime Blueprint,Uncommon (20.00%)
Helios Prime Blueprint,Uncommon (20.00%)
Lex Prime Blueprint,Uncommon (16.67%)
Nami Skyla Prime Blueprint,Uncommon (16.67%)
Burston Prime Stock,Uncommon (16.67%)
,
Meso D1 Relic (Intact),
Orthos Prime Handle,Uncommon (25.33%)
Forma Blueprint,Uncommon (11.00%)
Orthos Prime Blade,Uncommon (11.00%)
Dual Kamas Prime Blade,Rare (2.00%)
Lex Prime Blueprint,Uncommon (25.33%)
Forma Blueprint,Uncommon (25.33%)
,
Meso D1 Relic (Exceptional),
Orthos Prime Handle,Uncommon (23.33%)
Forma Blueprint,Uncommon (13.00%)
Orthos Prime Blade,Uncommon (13.00%)
Dual Kamas Prime Blade,Rare (4.00%)
Lex Prime Blueprint,Uncommon (23.33%)
Forma Blueprint,Uncommon (23.33%)
,
Meso D1 Relic (Flawless),
Orthos Prime Handle,Uncommon (20.00%)
Forma Blueprint,Uncommon (17.00%)
Orthos Prime Blade,Uncommon (17.00%)
Dual Kamas Prime Blade,Rare (6.00%)
Lex Prime Blueprint,Uncommon (20.00%)
Forma Blueprint,Uncommon (20.00%)
,
Meso D1 Relic (Radiant),
Orthos Prime Handle,Uncommon (16.67%)
Forma Blueprint,Uncommon (20.00%)
Orthos Prime Blade,Uncommon (20.00%)
Dual Kamas Prime Blade,Uncommon (10.00%)
Lex Prime Blueprint,Uncommon (16.67%)
Forma Blueprint,Uncommon (16.67%)
,
Meso E1 Relic (Intact),
Ember Prime Blueprint,Rare (2.00%)
Wyrm Prime Systems,Uncommon (11.00%)
Forma Blueprint,Uncommon (11.00%)
Bo Prime Ornament,Uncommon (25.33%)
Frost Prime Chassis Blueprint,Uncommon (25.33%)
Latron Prime Barrel,Uncommon (25.33%)
,
Meso E1 Relic (Exceptional),
Ember Prime Blueprint,Rare (4.00%)
Wyrm Prime Systems,Uncommon (13.00%)
Forma Blueprint,Uncommon (13.00%)
Bo Prime Ornament,Uncommon (23.33%)
Frost Prime Chassis Blueprint,Uncommon (23.33%)
Latron Prime Barrel,Uncommon (23.33%)
,
Meso E1 Relic (Flawless),
Ember Prime Blueprint,Rare (6.00%)
Wyrm Prime Systems,Uncommon (17.00%)
Forma Blueprint,Uncommon (17.00%)
Bo Prime Ornament,Uncommon (20.00%)
Frost Prime Chassis Blueprint,Uncommon (20.00%)
Latron Prime Barrel,Uncommon (20.00%)
,
Meso E1 Relic (Radiant),
Ember Prime Blueprint,Uncommon (10.00%)
Wyrm Prime Systems,Uncommon (20.00%)
Forma Blueprint,Uncommon (20.00%)
Bo Prime Ornament,Uncommon (16.67%)
Frost Prime Chassis Blueprint,Uncommon (16.67%)
Latron Prime Barrel,Uncommon (16.67%)
,
Meso F1 Relic (Intact),
Fragor Prime Blueprint,Rare (2.00%)
Nekros Prime Neuroptics Blueprint,Uncommon (11.00%)
Dual Kamas Prime Handle,Uncommon (11.00%)
Bronco Prime Receiver,Uncommon (25.33%)
Paris Prime Lower Limb,Uncommon (25.33%)
Saryn Prime Systems Blueprint,Uncommon (25.33%)
,
Meso F1 Relic (Exceptional),
Fragor Prime Blueprint,Rare (4.00%)
Nekros Prime Neuroptics Blueprint,Uncommon (13.00%)
Dual Kamas Prime Handle,Uncommon (13.00%)
Bronco Prime Receiver,Uncommon (23.33%)
Paris Prime Lower Limb,Uncommon (23.33%)
Saryn Prime Systems Blueprint,Uncommon (23.33%)
,
Meso F1 Relic (Flawless),
Fragor Prime Blueprint,Rare (6.00%)
Nekros Prime Neuroptics Blueprint,Uncommon (17.00%)
Dual Kamas Prime Handle,Uncommon (17.00%)
Bronco Prime Receiver,Uncommon (20.00%)
Paris Prime Lower Limb,Uncommon (20.00%)
Saryn Prime Systems Blueprint,Uncommon (20.00%)
,
Meso F1 Relic (Radiant),
Fragor Prime Blueprint,Uncommon (10.00%)
Nekros Prime Neuroptics Blueprint,Uncommon (20.00%)
Dual Kamas Prime Handle,Uncommon (20.00%)
Bronco Prime Receiver,Uncommon (16.67%)
Paris Prime Lower Limb,Uncommon (16.67%)
Saryn Prime Systems Blueprint,Uncommon (16.67%)
,
Meso F2 Relic (Intact),
Frost Prime Blueprint,Rare (2.00%)
Reaper Prime Blade,Uncommon (11.00%)
Forma Blueprint,Uncommon (11.00%)
Latron Prime Stock,Uncommon (25.33%)
Ember Prime Chassis Blueprint,Uncommon (25.33%)
Sicarus Prime Barrel,Uncommon (25.33%)
,
Meso F2 Relic (Exceptional),
Frost Prime Blueprint,Rare (4.00%)
Reaper Prime Blade,Uncommon (13.00%)
Forma Blueprint,Uncommon (13.00%)
Latron Prime Stock,Uncommon (23.33%)
Ember Prime Chassis Blueprint,Uncommon (23.33%)
Sicarus Prime Barrel,Uncommon (23.33%)
,
Meso F2 Relic (Flawless),
Frost Prime Blueprint,Rare (6.00%)
Reaper Prime Blade,Uncommon (17.00%)
Forma Blueprint,Uncommon (17.00%)
Latron Prime Stock,Uncommon (20.00%)
Ember Prime Chassis Blueprint,Uncommon (20.00%)
Sicarus Prime Barrel,Uncommon (20.00%)
,
Meso F2 Relic (Radiant),
Frost Prime Blueprint,Uncommon (10.00%)
Reaper Prime Blade,Uncommon (20.00%)
Forma Blueprint,Uncommon (20.00%)
Latron Prime Stock,Uncommon (16.67%)
Ember Prime Chassis Blueprint,Uncommon (16.67%)
Sicarus Prime Barrel,Uncommon (16.67%)
,
Meso F3 Relic (Intact),
Frost Prime Blueprint,Rare (2.00%)
Forma Blueprint,Uncommon (11.00%)
Glaive Prime Disc,Uncommon (11.00%)
Ember Prime Neuroptics Blueprint,Uncommon (25.33%)
Reaper Prime Handle,Uncommon (25.33%)
Loki Prime Blueprint,Uncommon (25.33%)
,
Meso F3 Relic (Exceptional),
Frost Prime Blueprint,Rare (4.00%)
Forma Blueprint,Uncommon (13.00%)
Glaive Prime Disc,Uncommon (13.00%)
Ember Prime Neuroptics Blueprint,Uncommon (23.33%)
Reaper Prime Handle,Uncommon (23.33%)
Loki Prime Blueprint,Uncommon (23.33%)
,
Meso F3 Relic (Flawless),
Frost Prime Blueprint,Rare (6.00%)
Forma Blueprint,Uncommon (17.00%)
Glaive Prime Disc,Uncommon (17.00%)
Ember Prime Neuroptics Blueprint,Uncommon (20.00%)
Reaper Prime Handle,Uncommon (20.00%)
Loki Prime Blueprint,Uncommon (20.00%)
,
Meso F3 Relic (Radiant),
Frost Prime Blueprint,Uncommon (10.00%)
Forma Blueprint,Uncommon (20.00%)
Glaive Prime Disc,Uncommon (20.00%)
Ember Prime Neuroptics Blueprint,Uncommon (16.67%)
Reaper Prime Handle,Uncommon (16.67%)
Loki Prime Blueprint,Uncommon (16.67%)
,
Meso G1 Relic (Intact),
Galatine Prime Blueprint,Rare (2.00%)
Silva & Aegis Prime Blade,Uncommon (11.00%)
Ballistica Prime String,Uncommon (11.00%)
Venka Prime Blades,Uncommon (25.33%)
Braton Prime Barrel,Uncommon (25.33%)
Forma Blueprint,Uncommon (25.33%)
,
Meso G1 Relic (Exceptional),
Galatine Prime Blueprint,Rare (4.00%)
Silva & Aegis Prime Blade,Uncommon (13.00%)
Ballistica Prime String,Uncommon (13.00%)
Venka Prime Blades,Uncommon (23.33%)
Braton Prime Barrel,Uncommon (23.33%)
Forma Blueprint,Uncommon (23.33%)
,
Meso G1 Relic (Flawless),
Galatine Prime Blueprint,Rare (6.00%)
Silva & Aegis Prime Blade,Uncommon (17.00%)
Ballistica Prime String,Uncommon (17.00%)
Venka Prime Blades,Uncommon (20.00%)
Braton Prime Barrel,Uncommon (20.00%)
Forma Blueprint,Uncommon (20.00%)
,
Meso G1 Relic (Radiant),
Galatine Prime Blueprint,Uncommon (10.00%)
Silva & Aegis Prime Blade,Uncommon (20.00%)
Ballistica Prime String,Uncommon (20.00%)
Venka Prime Blades,Uncommon (16.67%)
Braton Prime Barrel,Uncommon (16.67%)
Forma Blueprint,Uncommon (16.67%)
,
Meso H1 Relic (Intact),
Helios Prime Cerebrum,Rare (2.00%)
Oberon Prime Blueprint,Uncommon (11.00%)
Fragor Prime Blueprint,Uncommon (11.00%)
Paris Prime Blueprint,Uncommon (25.33%)
Mirage Prime Neuroptics Blueprint,Uncommon (25.33%)
Hydroid Prime Chassis Blueprint,Uncommon (25.33%)
,
Meso H1 Relic (Exceptional),
Helios Prime Cerebrum,Rare (4.00%)
Oberon Prime Blueprint,Uncommon (13.00%)
Fragor Prime Blueprint,Uncommon (13.00%)
Paris Prime Blueprint,Uncommon (23.33%)
Mirage Prime Neuroptics Blueprint,Uncommon (23.33%)
Hydroid Prime Chassis Blueprint,Uncommon (23.33%)
,
Meso H1 Relic (Flawless),
Helios Prime Cerebrum,Rare (6.00%)
Oberon Prime Blueprint,Uncommon (17.00%)
Fragor Prime Blueprint,Uncommon (17.00%)
Paris Prime Blueprint,Uncommon (20.00%)
Mirage Prime Neuroptics Blueprint,Uncommon (20.00%)
Hydroid Prime Chassis Blueprint,Uncommon (20.00%)
,
Meso H1 Relic (Radiant),
Helios Prime Cerebrum,Uncommon (10.00%)
Oberon Prime Blueprint,Uncommon (20.00%)
Fragor Prime Blueprint,Uncommon (20.00%)
Paris Prime Blueprint,Uncommon (16.67%)
Mirage Prime Neuroptics Blueprint,Uncommon (16.67%)
Hydroid Prime Chassis Blueprint,Uncommon (16.67%)
,
Meso K1 Relic (Intact),
Kogake Prime Gauntlet,Rare (2.00%)
Akstiletto Prime Barrel,Uncommon (11.00%)
Tigris Prime Receiver,Uncommon (11.00%)
Nekros Prime Chassis Blueprint,Uncommon (25.33%)
Orthos Prime Handle,Uncommon (25.33%)
Cernos Prime Upper Limb,Uncommon (25.33%)
,
Meso K1 Relic (Exceptional),
Kogake Prime Gauntlet,Rare (4.00%)
Akstiletto Prime Barrel,Uncommon (13.00%)
Tigris Prime Receiver,Uncommon (13.00%)
Nekros Prime Chassis Blueprint,Uncommon (23.33%)
Orthos Prime Handle,Uncommon (23.33%)
Cernos Prime Upper Limb,Uncommon (23.33%)
,
Meso K1 Relic (Flawless),
Kogake Prime Gauntlet,Rare (6.00%)
Akstiletto Prime Barrel,Uncommon (17.00%)
Tigris Prime Receiver,Uncommon (17.00%)
Nekros Prime Chassis Blueprint,Uncommon (20.00%)
Orthos Prime Handle,Uncommon (20.00%)
Cernos Prime Upper Limb,Uncommon (20.00%)
,
Meso K1 Relic (Radiant),
Kogake Prime Gauntlet,Uncommon (10.00%)
Akstiletto Prime Barrel,Uncommon (20.00%)
Tigris Prime Receiver,Uncommon (20.00%)
Nekros Prime Chassis Blueprint,Uncommon (16.67%)
Orthos Prime Handle,Uncommon (16.67%)
Cernos Prime Upper Limb,Uncommon (16.67%)
,
Meso M1 Relic (Intact),
Mag Prime Blueprint,Rare (2.00%)
Boar Prime Barrel,Uncommon (11.00%)
Rhino Prime Chassis Blueprint,Uncommon (11.00%)
Dakra Prime Handle,Uncommon (25.33%)
Boltor Prime Barrel,Uncommon (25.33%)
Ankyros Prime Gauntlet,Uncommon (25.33%)
,
Meso M1 Relic (Exceptional),
Mag Prime Blueprint,Rare (4.00%)
Boar Prime Barrel,Uncommon (13.00%)
Rhino Prime Chassis Blueprint,Uncommon (13.00%)
Dakra Prime Handle,Uncommon (23.33%)
Boltor Prime Barrel,Uncommon (23.33%)
Ankyros Prime Gauntlet,Uncommon (23.33%)
,
Meso M1 Relic (Flawless),
Mag Prime Blueprint,Rare (6.00%)
Boar Prime Barrel,Uncommon (17.00%)
Rhino Prime Chassis Blueprint,Uncommon (17.00%)
Dakra Prime Handle,Uncommon (20.00%)
Boltor Prime Barrel,Uncommon (20.00%)
Ankyros Prime Gauntlet,Uncommon (20.00%)
,
Meso M1 Relic (Radiant),
Mag Prime Blueprint,Uncommon (10.00%)
Boar Prime Barrel,Uncommon (20.00%)
Rhino Prime Chassis Blueprint,Uncommon (20.00%)
Dakra Prime Handle,Uncommon (16.67%)
Boltor Prime Barrel,Uncommon (16.67%)
Ankyros Prime Gauntlet,Uncommon (16.67%)
,
Meso N1 Relic (Intact),
Fang Prime Handle,Uncommon (25.33%)
Braton Prime Stock,Uncommon (25.33%)
Fang Prime Blueprint,Uncommon (25.33%)
Forma Blueprint,Uncommon (11.00%)
Nyx Prime Neuroptics Blueprint,Rare (2.00%)
Dual Kamas Prime Handle,Uncommon (11.00%)
,
Meso N1 Relic (Exceptional),
Fang Prime Handle,Uncommon (23.33%)
Braton Prime Stock,Uncommon (23.33%)
Fang Prime Blueprint,Uncommon (23.33%)
Forma Blueprint,Uncommon (13.00%)
Nyx Prime Neuroptics Blueprint,Rare (4.00%)
Dual Kamas Prime Handle,Uncommon (13.00%)
,
Meso N1 Relic (Flawless),
Fang Prime Handle,Uncommon (20.00%)
Braton Prime Stock,Uncommon (20.00%)
Fang Prime Blueprint,Uncommon (20.00%)
Forma Blueprint,Uncommon (17.00%)
Nyx Prime Neuroptics Blueprint,Rare (6.00%)
Dual Kamas Prime Handle,Uncommon (17.00%)
,
Meso N1 Relic (Radiant),
Fang Prime Handle,Uncommon (16.67%)
Braton Prime Stock,Uncommon (16.67%)
Fang Prime Blueprint,Uncommon (16.67%)
Forma Blueprint,Uncommon (20.00%)
Nyx Prime Neuroptics Blueprint,Uncommon (10.00%)
Dual Kamas Prime Handle,Uncommon (20.00%)
,
Meso N2 Relic (Intact),
Ash Prime Neuroptics Blueprint,Uncommon (11.00%)
Vauban Prime Neuroptics Blueprint,Rare (2.00%)
Hikou Prime Blueprint,Uncommon (25.33%)
Bronco Prime Blueprint,Uncommon (25.33%)
Forma Blueprint,Uncommon (11.00%)
Fang Prime Handle,Uncommon (25.33%)
,
Meso N2 Relic (Exceptional),
Ash Prime Neuroptics Blueprint,Uncommon (13.00%)
Vauban Prime Neuroptics Blueprint,Rare (4.00%)
Hikou Prime Blueprint,Uncommon (23.33%)
Bronco Prime Blueprint,Uncommon (23.33%)
Forma Blueprint,Uncommon (13.00%)
Fang Prime Handle,Uncommon (23.33%)
,
Meso N2 Relic (Flawless),
Ash Prime Neuroptics Blueprint,Uncommon (17.00%)
Vauban Prime Neuroptics Blueprint,Rare (6.00%)
Hikou Prime Blueprint,Uncommon (20.00%)
Bronco Prime Blueprint,Uncommon (20.00%)
Forma Blueprint,Uncommon (17.00%)
Fang Prime Handle,Uncommon (20.00%)
,
Meso N2 Relic (Radiant),
Ash Prime Neuroptics Blueprint,Uncommon (20.00%)
Vauban Prime Neuroptics Blueprint,Uncommon (10.00%)
Hikou Prime Blueprint,Uncommon (16.67%)
Bronco Prime Blueprint,Uncommon (16.67%)
Forma Blueprint,Uncommon (20.00%)
Fang Prime Handle,Uncommon (16.67%)
,
Meso N3 Relic (Intact),
Nekros Prime Blueprint,Rare (2.00%)
Euphona Prime Barrel,Uncommon (11.00%)
Carrier Prime Cerebrum,Uncommon (11.00%)
Burston Prime Stock,Uncommon (25.33%)
Bronco Prime Blueprint,Uncommon (25.33%)
Braton Prime Barrel,Uncommon (25.33%)
,
Meso N3 Relic (Exceptional),
Nekros Prime Blueprint,Rare (4.00%)
Euphona Prime Barrel,Uncommon (13.00%)
Carrier Prime Cerebrum,Uncommon (13.00%)
Burston Prime Stock,Uncommon (23.33%)
Bronco Prime Blueprint,Uncommon (23.33%)
Braton Prime Barrel,Uncommon (23.33%)
,
Meso N3 Relic (Flawless),
Nekros Prime Blueprint,Rare (6.00%)
Euphona Prime Barrel,Uncommon (17.00%)
Carrier Prime Cerebrum,Uncommon (17.00%)
Burston Prime Stock,Uncommon (20.00%)
Bronco Prime Blueprint,Uncommon (20.00%)
Braton Prime Barrel,Uncommon (20.00%)
,
Meso N3 Relic (Radiant),
Nekros Prime Blueprint,Uncommon (10.00%)
Euphona Prime Barrel,Uncommon (20.00%)
Carrier Prime Cerebrum,Uncommon (20.00%)
Burston Prime Stock,Uncommon (16.67%)
Bronco Prime Blueprint,Uncommon (16.67%)
Braton Prime Barrel,Uncommon (16.67%)
,
Meso N4 Relic (Intact),
Nikana Prime Blade,Rare (2.00%)
Forma Blueprint,Uncommon (11.00%)
Oberon Prime Blueprint,Uncommon (11.00%)
Paris Prime Upper Limb,Uncommon (25.33%)
Saryn Prime Systems Blueprint,Uncommon (25.33%)
Orthos Prime Handle,Uncommon (25.33%)
,
Meso N4 Relic (Exceptional),
Nikana Prime Blade,Rare (4.00%)
Forma Blueprint,Uncommon (13.00%)
Oberon Prime Blueprint,Uncommon (13.00%)
Paris Prime Upper Limb,Uncommon (23.33%)
Saryn Prime Systems Blueprint,Uncommon (23.33%)
Orthos Prime Handle,Uncommon (23.33%)
,
Meso N4 Relic (Flawless),
Nikana Prime Blade,Rare (6.00%)
Forma Blueprint,Uncommon (17.00%)
Oberon Prime Blueprint,Uncommon (17.00%)
Paris Prime Upper Limb,Uncommon (20.00%)
Saryn Prime Systems Blueprint,Uncommon (20.00%)
Orthos Prime Handle,Uncommon (20.00%)
,
Meso N4 Relic (Radiant),
Nikana Prime Blade,Uncommon (10.00%)
Forma Blueprint,Uncommon (20.00%)
Oberon Prime Blueprint,Uncommon (20.00%)
Paris Prime Upper Limb,Uncommon (16.67%)
Saryn Prime Systems Blueprint,Uncommon (16.67%)
Orthos Prime Handle,Uncommon (16.67%)
,
Meso N5 Relic (Intact),
Nekros Prime Systems Blueprint,Rare (2.00%)
Hydroid Prime Blueprint,Uncommon (11.00%)
Tigris Prime Receiver,Uncommon (11.00%)
Braton Prime Stock,Uncommon (25.33%)
Forma Blueprint,Uncommon (25.33%)
Lex Prime Receiver,Uncommon (25.33%)
,
Meso N5 Relic (Exceptional),
Nekros Prime Systems Blueprint,Rare (4.00%)
Hydroid Prime Blueprint,Uncommon (13.00%)
Tigris Prime Receiver,Uncommon (13.00%)
Braton Prime Stock,Uncommon (23.33%)
Forma Blueprint,Uncommon (23.33%)
Lex Prime Receiver,Uncommon (23.33%)
,
Meso N5 Relic (Flawless),
Nekros Prime Systems Blueprint,Rare (6.00%)
Hydroid Prime Blueprint,Uncommon (17.00%)
Tigris Prime Receiver,Uncommon (17.00%)
Braton Prime Stock,Uncommon (20.00%)
Forma Blueprint,Uncommon (20.00%)
Lex Prime Receiver,Uncommon (20.00%)
,
Meso N5 Relic (Radiant),
Nekros Prime Systems Blueprint,Uncommon (10.00%)
Hydroid Prime Blueprint,Uncommon (20.00%)
Tigris Prime Receiver,Uncommon (20.00%)
Braton Prime Stock,Uncommon (16.67%)
Forma Blueprint,Uncommon (16.67%)
Lex Prime Receiver,Uncommon (16.67%)
,
Meso O1 Relic (Intact),
Oberon Prime Neuroptics Blueprint,Rare (2.00%)
Akstiletto Prime Link,Uncommon (11.00%)
Cernos Prime String,Uncommon (11.00%)
Forma Blueprint,Uncommon (25.33%)
Akbronco Prime Blueprint,Uncommon (25.33%)
Paris Prime Lower Limb,Uncommon (25.33%)
,
Meso O1 Relic (Exceptional),
Oberon Prime Neuroptics Blueprint,Rare (4.00%)
Akstiletto Prime Link,Uncommon (13.00%)
Cernos Prime String,Uncommon (13.00%)
Forma Blueprint,Uncommon (23.33%)
Akbronco Prime Blueprint,Uncommon (23.33%)
Paris Prime Lower Limb,Uncommon (23.33%)
,
Meso O1 Relic (Flawless),
Oberon Prime Neuroptics Blueprint,Rare (6.00%)
Akstiletto Prime Link,Uncommon (17.00%)
Cernos Prime String,Uncommon (17.00%)
Forma Blueprint,Uncommon (20.00%)
Akbronco Prime Blueprint,Uncommon (20.00%)
Paris Prime Lower Limb,Uncommon (20.00%)
,
Meso O1 Relic (Radiant),
Oberon Prime Neuroptics Blueprint,Uncommon (10.00%)
Akstiletto Prime Link,Uncommon (20.00%)
Cernos Prime String,Uncommon (20.00%)
Forma Blueprint,Uncommon (16.67%)
Akbronco Prime Blueprint,Uncommon (16.67%)
Paris Prime Lower Limb,Uncommon (16.67%)
,
Meso O2 Relic (Intact),
Oberon Prime Neuroptics Blueprint,Rare (2.00%)
Akbronco Prime Link,Uncommon (11.00%)
Mirage Prime Systems Blueprint,Uncommon (11.00%)
Paris Prime Lower Limb,Uncommon (25.33%)
Cernos Prime Upper Limb,Uncommon (25.33%)
Tiberon Prime Receiver,Uncommon (25.33%)
,
Meso O2 Relic (Exceptional),
Oberon Prime Neuroptics Blueprint,Rare (4.00%)
Akbronco Prime Link,Uncommon (13.00%)
Mirage Prime Systems Blueprint,Uncommon (13.00%)
Paris Prime Lower Limb,Uncommon (23.33%)
Cernos Prime Upper Limb,Uncommon (23.33%)
Tiberon Prime Receiver,Uncommon (23.33%)
,
Meso O2 Relic (Flawless),
Oberon Prime Neuroptics Blueprint,Rare (6.00%)
Akbronco Prime Link,Uncommon (17.00%)
Mirage Prime Systems Blueprint,Uncommon (17.00%)
Paris Prime Lower Limb,Uncommon (20.00%)
Cernos Prime Upper Limb,Uncommon (20.00%)
Tiberon Prime Receiver,Uncommon (20.00%)
,
Meso O2 Relic (Radiant),
Oberon Prime Neuroptics Blueprint,Uncommon (10.00%)
Akbronco Prime Link,Uncommon (20.00%)
Mirage Prime Systems Blueprint,Uncommon (20.00%)
Paris Prime Lower Limb,Uncommon (16.67%)
Cernos Prime Upper Limb,Uncommon (16.67%)
Tiberon Prime Receiver,Uncommon (16.67%)
,
